mzmed,rtmed,180914JBIS_1,180914JBIS_2,180914JBIS_3,180914JNGJ_1,180914JNGJ_2,180914JNGJ_3,180914QC,180915CBCJ1_1,180915CBCJ1_2,180915CBCJ1_3,180915GBYJ_1,180915GBYJ_2,180915GBYJ_3,180915GGGP_1,180915GGGP_2,180915GGGP_3,180915JNMA_1,180915JNMA_2,180915JNMA_3,180915QC,180916GBAD1_1,180916GBAD1_2,180916GBAD1_3,180916GBCG_1,180916GBCG_2,180916GBCG_3,180916GGPJ_1,180916GGPJ_2,180916GGPJ_3,180916JBJJ_1,180916JBJJ_2,180916JBJJ_3,180916QC,180917CNDJ_1,180917CNDJ_2,180917CNDJ_3,180917CNSC_1,180917CNSC_2,180917CNSC_3,180917GNJJ1_1,180917GNJJ1_2,180917GNJJ1_3,180917GWIJ_1,180917GWIJ_2,180917GWIJ_3,180917QC,180919CBGS_1,180919CBGS_2,180919CBGS_3,180919CNGJ_1,180919CNGJ_2,180919CNGJ_3,180919GGGH_1,180919GGGH_2,180919GGGH_3,180919GGGY_1,180919GGGY_2,180919GGGY_3,180919JBWJ_1,180919JBWJ_2,180919JBWJ_3,180919JJJJ_1,180919JJJJ_2,180919JJJJ_3,180919JNYS_1,180919JNYS_2,180919JNYS_3,180919QC,180920CBCH_1,180920CBCH_2,180920CBCH_3,180920GGIC1_1,180920GGIC1_2,180920GGIC1_3,180920GGYP_1,180920GGYP_2,180920GGYP_3,180920GNCW_1,180920GNCW_2,180920GNCW_3,180920GWCC_1,180920GWCC_2,180920GWCC_3,180920JNMP_1,180920JNMP_2,180920JNMP_3,180920QC1,180920QC2,180928RI,181004CHAH_1,181004CHAH_2,181004CHAH_3,181004CHGL_1,181004CHGL_2,181004CHGL_3,181004CHHR_1,181004CHHR_2,181004CHHR_3,181004CHYN_1,181004CHYN_2,181004CHYN_3,181004QC,181005C_NIGE_1,181005C_NIGE_2,181005C_NIGE_3,181005CHGS_1,181005CHGS_2,181005CHGS_3,181005CHHN_1,181005CHHN_2,181005CHHN_3,181005O_CHIN_1,181005O_CHIN_2,181005O_CHIN_3,181005O_ETHI_1,181005O_ETHI_2,181005O_ETHI_3,181005O_INDI_1,181005O_INDI_2,181005O_NIGE_1,181005O_NIGE_2,181005O_NIGE_3,181005O_PAKI_1,181005O_PAKI_2,181005O_PAKI_3,181005QC1,181005QC2,181010O_INDI_1,181010O_INDI_2,181010O_INDI_3
149,35.36643333,3119035.576,2081205.564,878429.0107,494161.171,741027.7531,223774.9267,83880.94466,166550.2764,54421.5729,121358.7312,246728.3486,349398.5628,161003.1939,238613.1103,174210.3287,150257.3901,252138.8451,261232.2835,146243.779,16834.38945,98846.45783,73849.62324,152341.015,80662.04771,63878.4046,31584.57291,69700.31693,24340.60703,30736.31035,646075.1493,950117.8602,552015.8207,29233.75419,529722.9876,427903.105,741035.4219,332490.5627,387534.43,308427.9779,93844.70084,67576.35435,90878.14725,298024.4523,237624.2308,170256.511,63801.91023,147073.6831,160794.2717,182449.8371,150011.5446,189283.4437,165182.3265,45276.06735,40216.176,41699.71982,382184.3838,347329.8117,127599.4984,472463.3599,621829.7418,444792.3101,63878.5924,48294.47184,42081.04631,69883.02475,44430.34664,47512.43061,55620.33553,58318.62982,69422.97413,87586.12575,95027.23934,85532.65998,102796.3122,124353.7185,101863.3093,88026.04455,93110.6263,62672.4538,62026.31107,86624.58396,152396.5609,44219.29142,657538.2307,744400.6746,671298.5143,51350.58467,8391.762551,1344.455006,87433.51971,46262.41627,32845.25558,51421.4193,66559.79773,48350.21898,11481.32372,9376.295172,7999.88852,1214728.602,1262553.366,360641.4616,83604.63296,68590.7208,63907.36767,61044.24922,237313.8649,140317.7689,259443.2071,197222.3042,214863.7428,222200.696,27352.9616,30485.88947,36230.23693,63822.82889,34585.07243,39965.98391,141906.0912,111500.578,89379.31891,133551.768,109091.3171,19743.25907,20825.9217,27885.8437,55894.48991,33393.0173,209125.9184,209573.0743,198076.5183
85.09999847,35.37766667,289195.9692,442434.0383,358671.0738,173356.427,155483.8101,192429.8453,611944.3882,137506.6552,143469.3109,72987.34729,218051.464,169411.5802,183450.2524,279891.9124,250401.8049,239444.4076,176328.2521,186749.316,308318.5595,492413.5385,171235.9094,187576.7452,210225.022,272781.6323,299690.0061,292872.3971,136170.2302,82631.75554,89838.94231,338582.5521,389594.7244,194884.2247,254471.5897,314883.2767,375716.9058,433650.1293,280441.3001,179646.7363,180074.8098,148186.0708,146235.0328,188949.2687,390464.6267,404483.3023,447668.2758,382521.3664,324448.6145,237575.6561,215617.7115,214397.5766,239648.4322,142404.1029,118527.5819,134077.2223,149397.5571,113699.4523,108712.5367,77993.32782,317148.8359,303218.1905,207316.7059,264326.0012,222901.6211,237737.6633,142863.2008,77179.2061,79197.2276,332998.8976,198959.6074,248780.6048,228424.0815,281913.1591,259204.8685,243144.2807,192095.523,173457.0915,182161.8262,189183.4819,186711.1422,196682.0414,233960.6097,279362.1089,201189.3395,312621.0082,397199.5755,293874.5451,504065.0067,654583.9811,135622.0596,210208.3843,203521.8769,158292.9309,152602.0826,225409.194,146346.6171,37383.73873,28250.42668,30812.19818,220907.7483,212021.7142,191540.2275,167963.5569,290661.8054,288173.3952,272828.4741,189525.9601,188929.5775,234103.1169,265475.3319,260724.8289,289137.2638,96647.30857,112613.1998,121081.0744,202298.2905,167717.365,216370.5401,241266.4655,163910.4719,305911.6229,348581.2534,301891.481,112564.8409,146015.4346,154557.571,173641.2583,182632.0256,192098.2221,251451.1007,205058.1723
66,36.38295,59502.174,65804.91405,52998.874,82563.00273,74361.25961,32682.0411,77990.31839,35312.94586,25957.207,29284.738,93647.42236,89632.8553,105524.5132,48572.45161,43179.28855,55098.00418,56259.33446,44928.3173,49422.13902,44862.86937,64819.47473,54839.13382,67965.57379,82192.656,105889.4215,103833.4677,43877.26629,34591.27215,43764.61018,93680.7283,106190.6874,85026.57871,44296.52018,133164.8098,120228.756,120021.8367,54125.94709,47002.84619,51295.56405,23875.718,22383.86123,39709.63312,109518.4655,114471.3053,41218.68799,84242.05684,67743.01259,71848.33953,63841.57579,74940.22127,85161.38899,68770.00291,48967.19729,43330.98545,51168.15454,64636.14907,47937.34213,74111.79679,166373.4755,159985.9016,117472.738,30179.42636,111890.8694,85917.11988,87193.91959,74871.92966,77203.19418,64923.87014,160099.2241,199714.712,175235.6691,113972.6048,91612.48337,66068.71449,54277.70033,54103.53933,53426.35475,23998.34312,26195.81925,66521.63614,366090.8233,254012.2648,251890.5952,89353.54471,87471.93532,73381.74874,83330.57805,65415.28125,1782.205694,31991.89907,30111.27891,24816.21616,17621.5242,26641.06096,22444.77351,11370.94933,10670.43444,9808.574696,31608.42597,33564.0893,34431.87014,43897.34304,33227.7019,25764.93382,33057.32733,30392.68882,24728.40013,39134.1505,39475.05189,33650.46251,46801.40034,23448.07702,26475.84836,23654.94711,25423.56149,29160.98879,26222.88112,25397.32242,33506.55528,33771.62975,30447.00955,28899.42138,23430.94482,15140.52992,22381.99837,28237.65927,31571.92555,35262.00361,29512.54753,26204.36608
226.1999969,35.38131667,21156.77319,25197.45568,22139.62831,7727.605306,7010.047333,13334.25678,23380.87414,9221.658207,6034.636133,6234.83562,10266.81885,6462.612354,9199.341,15828.90187,14525.70141,17711.10034,9399.643,9095.170475,8177.842196,27052.34789,8567.39325,6262.659147,6126.994792,15497.57727,16716.0544,16014.45195,9919.165636,5056.104824,6308.078884,12806.7128,13235.81927,9328.235498,11108.0975,12055.03792,21204.20732,23076.67508,12868.67438,9225.182,8567.529286,7873.036069,7592.511917,8882.562866,27890.32097,25742.38725,25248.87771,16847.49018,16883.88235,12938.4192,11307.15929,9058.282513,11018.43127,5266.090029,4474.855695,4049.527169,3463.251886,4595.02334,4520.585596,3394.688948,10376.18449,10961.54007,9615.542512,13522.57524,9515.603214,11001.878,6768.617033,4891.805664,4901.283105,17725.74981,4539.298828,6877.276917,5327.821167,11134.40625,10759.89616,9095.761172,5778.842209,6047.136904,8672.385,9703.354833,10196.39995,9321.419634,12614.13241,10122.62467,11187.4256,12101.15714,15746.27305,11795.19108,22871.00545,24977.24595,2289.652018,11242.27848,8426.112656,7369.72872,7094.553618,13520.82941,11170.52503,950.0267944,748.15979,797.4374495,12102.28179,12138.9772,11017.84655,9660.671077,15836.99092,16979.3176,13566.71534,11099.27908,11152.63336,14311.85538,13959.82844,16165.116,14515.61949,4227.236395,5740.85808,5203.039534,9481.24529,7731.603778,12430.98115,12142.16483,7567.407852,16827.2235,21616.26971,19722.7931,5540.185636,7952.830154,8541.887429,8753.21164,6597.668615,11018.53169,14679.73955,10335.48742
43.09999847,35.43289167,3777252.656,2989252.091,2184046.883,2238229.251,1105951.77,1390973.818,925361.1624,1226342.195,843757.3617,848306.7113,688897.0459,519330.9559,556247.6074,3042197.443,2578735.665,2880792.173,531283.8297,1012590.242,595964.8907,682315.5367,707059.7815,916933.2604,1234416.537,5266559.437,9461074.399,6124463.339,174732.7954,194025.3473,170137.7508,2518945.625,7789225.987,1552703.764,328741.0093,1546166.215,2407816.497,3873801.867,602399.7848,392120.6162,499067.391,2078063.512,2034957.986,2586597.145,1817040.243,1374552.895,1051415.341,649301.7849,1323521.277,773734.4506,1144419.95,476648.2843,729095.0397,298800.9945,265736.1356,284264.9893,251010.7311,653565.8035,1112869.739,207696.2549,1309051.896,1062145.492,688699.7316,721273.3519,587725.4571,598684.6926,972596.6018,205372.2055,259465.7181,472900.6546,9311921.75,12300753.92,9237757.231,2931097.378,1625562.717,2470752.308,445108.8829,495340.4707,432210.9053,917761.728,471898.4557,259143.4473,746589.2487,1678151.198,549130.5738,1589548.361,1325902.877,1300770.879,859130.206,1083149.943,229932.1707,850950.6711,443869.6504,359789.0704,340681.9631,502896.9493,346394.6082,113378.0861,74672.0052,92048.48489,484659.43,570383.7803,392078.8772,1755450.537,827820.192,720217.6375,732835.8827,408457.606,166396.591,562391.0362,704337.8797,721515.0749,734030.4643,387568.8043,305618.2543,335713.6049,1385175.383,619775.0488,840828.7984,1548315.092,809517.9471,829778.7004,978685.5549,799125.6155,319949.0343,371601.3531,396396.084,498750.2028,1025620,484560.5319,1187986.68,856790.455
168.1000061,35.76009167,22610.53742,28376.52335,23728.7323,21783.82543,23629.59572,20354.7994,24725.61871,19900.85107,14724.02253,19716.30708,11966.05786,17036.53783,12012.89817,12415.51112,13125.25693,13525.47985,11351.61805,15431.31749,13204.1039,30746.04551,14856.33298,19743.26452,16784.94516,16670.45195,16969.56553,14252.52305,16633.1103,16498.15058,16464.1531,16253.03584,24848.11668,24486.00275,28281.84966,19011.82646,26502.89918,35904.14977,14821.41373,12033.36044,15279.39786,17750.49652,19924.39779,19927.53733,14385.87015,13640.46,17327.09738,33938.9843,25400.96871,23006.4158,17622.77684,17067.69331,15154.5625,14295.47373,7322.689301,5051.728467,11382.12987,19930.54141,18601.89863,15543.393,15488.76302,20934.31766,20019.68331,15631.97298,13512.67881,13134.4381,15145.284,15654.10993,9849.655464,39618.16185,9498.56225,10872.80546,11237.71538,22274.847,29872.36956,20901.12999,17857.06,17878.12933,14452.42888,14053.0377,12854.20508,21391.2672,10159.63823,10183.7043,8904.513015,20609.59551,25895.04193,20944.937,44974.89211,33571.22898,916.9084473,12128.06825,14291.50957,9917.44613,11724.15839,15055.4807,12645.84732,284.4937439,282.2830811,37.57092285,8847.565357,7760.536919,12379.71344,21451.42708,14411.52408,17011.19867,13608.84829,10570.95447,10284.74261,12432.01346,20255.33742,20443.71132,16742.55821,6674.72592,9417.648669,8875.8,6846.873047,4882.46087,39844.19734,16111.52763,17503.62084,14018.85693,16029.368,15933.60276,13054.07839,5745.010211,6015.829376,12552.46629,10488.6311,20489.23358,12743.23119,13981.22678
89,35.43909167,211751.901,159316.9575,96455.03219,115159.1098,50488.96465,59456.31005,17569.00879,46951.26195,34061.38343,45029.30053,22516.79966,18365.94768,18109.22421,152474.1301,130022.7204,151693.6833,18834.35015,42033.49944,19388.66779,9919.702489,22240.76488,33897.55676,55776.93023,273995.8482,503337.178,304209.145,6425.881508,4313.614561,6096.014404,105319.7576,423269.438,62527.28823,9057.564872,56587.04819,103585.0305,180336.0145,10615.00749,10616.17445,9256.808503,101130.8225,94831.7107,129015.4297,64575.85193,36945.85454,24413.432,15981.726,42157.91316,26281.554,46400.40781,6190.548131,10021.32702,5396.407028,2786.366902,2312.045065,2325.394936,25404.10427,60763.75616,13037.71272,37793.49395,28305.07686,25907.08985,17662.09623,11925.71286,11951.1242,54314.51107,24154.54652,24683.32291,20504.86493,467651.2445,621102.2052,454399.8363,126163.8791,58540.17822,107210.854,9765.333798,8556.729796,11207.03416,32236.88392,8655.100217,9865.963772,14956.6869,63402.65916,12423.49519,37638.2506,40600.36743,30546.41577,15674.08665,6523.470102,266.734375,15188.64515,7223.655183,5157.4068,7367.834439,8258.534447,8832.616665,1826.262535,1050.710366,1008.864288,6330.81895,6266.581846,6984.526992,67761.13228,17048.56751,14717.75121,16366.06125,10616.2768,7534.645599,12547.22676,15030.51118,14364.48181,15383.02612,8182.512,4443.805231,8002.446732,46462.28845,11470.40354,22527.36057,57278.40921,20601.30523,15734.04913,20744.38026,16104.02362,5777.014535,6657.554229,6627.315317,14145.79913,41420.59643,9936.969216,39660.20311,26316.734
243.1000061,35.44,480033.5062,368163.3745,233649.0419,261818.548,115910.6003,140342.6397,29086.62623,114186.1292,80045.62462,89689.11795,44163.12405,36554.84424,36474.90246,336965.7321,281193.104,327646.6549,36839.92585,81282.32351,36387.91665,9484.382996,37785.6739,66010.87446,108820.8538,573528.059,1137799.684,671369.0493,6445.675725,5114.7448,4415.394696,233692.0135,928968.3834,133028.2925,13154.86421,103551.5501,197414.1882,359835.2886,17858.05682,14006.4605,14729.52127,195294.2508,187218.4298,253282.0136,120897.271,76516.35662,42168.42387,1930.029243,65578.14993,36768.4512,73524.96949,6612.572873,18774.71467,5687.406725,2101.506176,1892.472669,2221.529897,36228.48379,101458.7514,16223.689,66072.27846,42170.72286,30049.89134,25418.128,10216.18591,13083.29972,99382.79488,39655.96277,40217.59569,25662.14258,843932.4544,1200525.304,871987.3313,229179.0769,103164.4897,200094.2079,6815.420182,8980.455673,11256.84884,44880.92585,8685.359879,8873.754241,19810.82139,112083.8926,14373.60235,63049.64455,56665.77046,42211.2249,3866.70455,4627.659628,0,21931.63119,6348.337646,3253.247743,3498.012728,6796.158794,5741.254364,259.5571025,532.578125,386.5572213,3673.520508,12319.23017,5398.112687,107093.0617,20988.98368,14534.33992,16920.52663,3656.279887,5296.092375,4603.396308,12693.8673,14432.99214,15144.53883,12179.79797,3969.827914,7768.443138,81583.88502,16308.75977,34847.01392,86750.36018,34546.974,16893.15825,25666.1405,18574.96783,4675.091533,5121.866844,7959.567032,7784.792685,57185.8317,2347.685177,54529.45108,39568.86081
211.1999969,35.49290833,18194.25262,30973.25723,20363.75049,19412.57691,16872.47101,22310.21514,5374.004292,11034.78974,9337.383451,8293.332242,10365.83822,9765.435296,10618.81508,25783.85006,21009.34455,26613.94255,20776.46682,24597.35973,26302.53124,3749.751867,24073.07189,20590.5342,28776.91157,19696.53487,29817.726,26680.14571,9311.419947,2939.315469,5391.770244,59924.81637,59566.03414,28151.62149,1441.408769,33572.65833,41562.84981,46422.7206,20085.40585,10142.54896,16080.02194,13752.30467,16169.63332,17986.03689,19896.24554,23512.57208,23929.29984,3759.51973,36421.27683,19780.45705,19931.36499,24222.89229,29689.22186,21445.57714,4852.697991,4775.715735,6177.638975,17682.31072,14106.55568,17557.49656,53626.60478,50627.75589,35974.12229,31118.56685,27764.01171,24603.87097,27252.05209,17519.00195,22499.07566,2553.868472,19303.51335,27036.63513,22058.97303,32429.11194,31439.3015,28107.30278,23842.37871,23807.13521,19279.95631,10244.65898,8497.632844,9781.393024,12232.08381,11042.14862,6679.535542,33691.72946,45010.30137,32816.37454,2938.970611,4638.660889,457.6792399,7166.569091,5667.428936,2557.966437,1409.297029,1550.387418,1997.188354,607.2826489,384.5897778,547.8396062,2750.997991,3380.763261,2567.046242,856.3416041,16301.54695,13683.75457,12485.37287,2258.034475,2629.775661,4081.692304,4126.282856,3825.32026,3938.645964,1756.869121,966.625212,1739.267989,7473.720861,6381.516409,8027.950583,4219.09862,1724.090358,4284.256444,6859.819818,5108.89655,4053.28332,5037.971871,5013.974735,256.6858504,2563.391781,2928.543061,3338.973283,2190.855141
77,36.37886667,213364.8833,209101.3524,141721.3274,73944.93618,93659.28491,134578.8072,116677.7664,83633.17876,55153.89906,77348.1839,138905.4141,176790.3478,153735.7746,65132.338,63778.72136,75025.53581,109145.0499,87147.71316,101209.2773,65773.25631,98613.26036,101597.7135,138233.2275,104204.4197,121310.4486,110981.6568,93716.50621,65465.58506,73084.97429,112054.6524,108182.6086,104291.6092,69148.29068,169180.5669,180976.6508,157941.8111,103460.276,111010.9946,105989.6318,65010.45693,59733.53065,68718.35901,186984.096,178641.6369,180174.865,164533.7914,158305.2761,170001.2382,153642.4022,74173.3412,85716.38523,72189.71933,43197.9968,44154.54933,46381.92813,90706.18545,77437.87557,74076.95782,178833.4716,159112.2695,140243.1892,135760.5582,111295.2139,121791.65,105373.1732,90804.81778,100497.5973,80670.77805,127546.1194,159038.8409,153395.4188,145576.4035,169662.7672,140942.6208,88543.95789,89223.52895,84880.18187,124093.761,124496.8206,134817.3135,280922.9742,217233.6404,193544.7864,117701.5401,133878.7911,112338.017,146564.3337,99309.44416,4930.575083,54572.53875,46996.01363,39837.54513,50220.80688,61268.96248,61420.45122,17387.34465,16236.30052,15393.98796,75189.62951,79120.84341,54180.9193,98066.55026,72458.72431,79918.19506,68916.29883,90042.19595,69427.43217,98774.62251,110080.8772,127905.1676,114579.351,36643.60918,38131.04939,41164.84936,48729.77913,51429.32674,55225.18386,79012.88674,71379.57915,73456.11671,83834.00366,80620.90997,42257.41622,37998.81244,39093.56043,84873.7951,68360.66173,105053.8032,83787.54065,67258.01941
202.1000061,36.38995,48726.54633,66463.31317,52951.50084,76488.61372,81072.17649,85722.62089,43201.92102,28298.22218,24444.33743,24432.99909,85749.96455,82269.68693,96938.64075,44419.0001,41354.03573,51858.41364,48478.76316,43928.8307,43600.0167,30645.438,56419.03965,51491.82424,68618.58071,76686.30695,110334.8687,96443.33581,40327.17037,31849.82618,36329.56545,85034.57414,96175.1835,78759.04965,17902.3762,113842.0096,103588.854,105087.0208,48170.55171,44361.5079,49860.31931,30293.68383,32071.00242,32707.64467,92396.3152,105856.8373,97770.60186,49576.73145,57390.95236,58447.63323,44473.81867,68232.24527,75969.82186,61743.71233,31920.52409,32075.05666,37002.37284,49078.53727,40189.24275,54100.78025,154950.1312,138395.6259,103485.2813,83136.07109,100292.8488,71917.38073,76405.96466,64966.34421,72099.36167,30115.68391,114817.0386,151289.424,129375.1311,83725.86004,79777.55617,79614.02867,46089.0098,50228.94862,41957.6258,53323.23655,55363.39691,57922.54279,303195.0449,217766.8794,199952.5035,73623.55807,74075.4952,64192.878,35901.15947,32388.82547,0,25876.83116,18867.08669,19377.6666,12456.4478,15506.80709,14957.965,7631.618856,6367.923386,6000.138346,23564.0822,24977.88293,23414.50667,162773.9118,35455.97749,36138.26751,29575.58427,13765.40364,15903.57464,20259.60886,26716.79739,22941.35535,31767.57271,16688.75886,16440.85455,16953.71281,23610.1125,22573.6065,23824.4888,26866.8021,21388.18586,28216.269,29744.05262,29306.70841,17266.66609,15386.12763,14670.23228,212015.3335,10309.31662,15667.06549,20779.15611,15581.47693
92,36.38736667,43428.98108,57187.19603,39978.17251,44685.20971,54748.62948,59161.87233,64587.67243,28031.14665,23119.47196,22750.73134,56686.82136,63526.03469,66743.56855,33187.10623,32213.27927,37512.36236,41069.24636,30298.39144,31233.18109,34234.54543,45964.91356,43579.95982,53326.56872,51182.79664,71523.78982,64617.72333,29620.39745,27095.04943,28533.31673,64597.26363,69045.76093,51832.73658,29101.01605,74754.06539,65302.51469,72971.68748,32896.82225,35881.05257,35207.81024,34305.65103,28052.1185,33083.64453,71089.28843,71106.32251,70154.04887,117968.1714,54750.06982,43693.23061,37395.84147,49022.76511,42000.6804,43943.3578,27493.1912,29639.86945,30180.65483,41155.67068,34617.45371,45669.38586,103933.6447,88218.08707,79904.36105,58404.91733,67205.12864,52251.73828,53272.98573,46853.96145,47107.85713,46591.7167,83997.41352,106265.9469,98829.10291,62207.40764,58293.00333,44490.25082,33192.45226,35370.62344,29204.05833,44120.81267,38683.93492,48327.34091,204055.6712,129872.0332,138419.8919,69464.01593,57479.47842,47584.01888,67439.88341,46091.20047,1706.241444,21573.77396,19790.4705,21555.72649,20187.39491,22989.11903,21538.0875,5502.051476,6235.569303,6551.836735,23395.1505,21858.65457,25198.9035,44465.9508,31365.22881,25411.90742,20835.89697,27322.662,27012.6472,31280.63681,31056.76302,32070.29583,32033.39017,11494.53107,16181.4548,15036.88216,17460.58554,16944.66201,21740.94836,27263.71362,20963.28599,24625.00216,24998.61049,23871.95638,15930.41457,14863.72566,14633.49465,32397.14811,30125.11503,28440.53516,29084.5319,20806.33442
91,36.39046667,151627.85,196131.4843,139261.5729,131846.0503,149395.1154,163019.223,200465.7896,88108.81566,63445.8883,84106.9487,159474.7807,169242.7501,187167.8769,121504.5256,107075.5753,120603.794,126374.6581,116946.9545,98838.24331,143701.0152,153498.2434,144963.4864,180447.2828,144927.6677,189750.7995,174107.1695,117271.9385,75755.3052,89600.71017,214809.6891,250236.383,170107.2286,100481.3217,218875.3965,234973.7624,256105.8608,123195.7835,110818.0161,107337.1319,87370.31969,87374.12729,106141.9972,217373.8613,227656.4239,212820.0084,209376.2745,181758.5321,181705.8851,163309.3977,143664.1848,165235.1816,138546.1926,85292.45087,84840.34878,85181.56783,123051.5678,94269.46802,120896.6945,297498.1763,276270.0929,219177.2893,191663.4123,205988.6719,152270.8032,176926.6151,151484.8384,158610.6577,184658.3476,223794.5629,286316.4698,248711.2049,223741.4561,194221.6345,199439.9346,118134.786,120477.5956,98726.17712,135613.1189,125778.784,140362.3827,527238.5599,390207.8635,359050.5718,215519.8732,213550.7139,242498.9101,205589.8274,180489.5761,5254.152871,120235.2769,100013.8004,74584.90991,88973.71866,101951.4965,104139.7435,30601.19904,24839.11197,22273.1169,101733.8353,95265.07477,102030.7455,110076.0125,108112.0266,123109.4552,109876.774,115003.006,101697.3423,125465.3979,133396.0525,128491.2737,148643.7892,57409.01093,47358.24807,52889.06688,73392.61836,67164.9249,74594.87371,109629.7569,94504.52201,97039.19493,122707.2368,110191.8386,61103.8008,60495.37255,66241.1582,136279.7028,81320.56048,109311.984,104708.8629,78431.37466
105,36.3753,277321.8631,265652.8286,124010.7661,79400.58286,78216.34525,96989.23975,92026.8843,90288.63254,63098.59422,91137.76976,199007.3912,273796.9062,222662.7767,81291.73769,78258.62958,75782.94658,122452.0556,96318.76317,87162.34792,55491.72056,118330.8743,125656.9436,171267.0022,128021.0834,151694.3711,135454.5373,121618.0161,71035.51736,81494.44712,109145.9732,120872.1503,109107.5248,59457.29763,178322.1978,185188.2261,194634.2338,137488.5494,157314.6537,147456.8148,73836.555,87119.56426,82209.89915,194664.3728,216113.2631,219989.7312,131656.1912,222097.1113,209939.9157,196101.9463,74129.47487,83231.32678,71418.46392,39178.37515,41256.5512,38833.16547,91720.29006,78988.37571,72433.96267,151552.0591,139986.461,122309.0745,107983.1923,113252.6957,117622.42,99003.89218,85857.81192,84619.76763,73628.64437,105630.2679,143386.7909,129306.9461,147707.8464,164538.9121,144690.4661,83218.9561,80965.01706,92339.66107,136852.7989,136174.4021,139869.8758,275998.903,248443.8663,196296.4331,113648.9271,136093.2441,120728.2264,101039.994,70664.47961,3536.052031,65209.28763,47717.936,43853.01165,60642.22576,69668.31816,71658.644,14603.26966,13975.24219,12462.02712,91979.9094,95974.25825,66043.91447,66224.62298,69597.23249,72125.55405,67247.58545,93179.34644,74367.14397,110472.0299,126850.8103,128249.0154,128897.8276,41422.55098,39440.10763,46511.91828,47451.393,53772.62665,52021.87721,88690.70271,83001.92383,78176.09591,87629.73627,84863.58261,43528.35913,35380.8081,37923.49101,56778.95553,41953.72882,187377.1701,97811.56525,79839.27286
211.1999969,36.83935,13969.53059,23143.01015,17041.26336,12194.62493,13679.05343,14791.64458,2403.678088,5900.577605,7121.000526,4489.826557,10425.27186,11473.22289,10429.908,17650.908,16525.64831,18195.57058,19331.03378,19035.87843,19414.96034,7120.258216,20507.58646,19624.568,26165.041,14809.07221,19673.29005,17746.72089,7264.048999,3547.816297,3252.617252,34632.40957,42896.98605,19515.55141,938.3630371,24635.64254,30271.55239,34087.85876,6921.577273,8922.390381,10544.90486,7013.77797,11646.49798,13144.58691,12403.85028,16459.92044,16323.64539,1230.768,28395.47524,11013.95229,18154.79959,19415.48142,19266.46092,15261.96015,3557.194501,4511.530739,5135.574182,13991.912,7150.625926,9710.12771,40227.6381,40467.96214,27713.26354,17886.79509,15643.70052,16696.33958,20203.57946,16647.98155,12976.26581,1639.419573,10915.57709,13799.95002,14145.18753,27712.99723,21901.70465,17577.28633,17298.75683,15915.38469,13801.92454,7787.514667,7450.739739,6956.133395,7401.892098,6719.384,4580.994061,28893.63795,36464.07938,25395.56036,1838.971397,8438.814,22928.68443,6036.096924,6275.431679,5270.71039,1528.695068,2168.458879,1457.317091,319.3923468,103.8912289,589.2472502,5373.03425,3747.738255,5224.903551,761.8978593,14425.5055,12303.13441,12737.1143,3873.68441,2936.820576,4949.419051,3950.540579,5191.570595,8157.016351,957.4413073,659.9084473,1301.685997,6939.037257,5847.411455,6822.42731,4713.55573,2219.352302,4647.480812,5285.110064,4369.246219,2170.86274,4372.727886,4801.218739,363.6376275,1164.160469,2867.647512,2402.281197,2215.824938
174.1000061,36.38883333,34204.40702,45630.14462,39619.52523,57648.68023,61207.4907,65617.37025,26279.43932,21021.82429,13741.91904,12485.13197,66303.2188,62789.4855,73525.19442,34709.5263,32798.83024,35543.37426,30052.39691,31053.5001,31241.97029,22056.43318,42741.58402,36831.14773,47968.63012,53711.17727,77620.05415,69620.72741,25206.22761,22171.75695,22838.17661,65422.30772,74943.27593,61551.03562,13213.8639,89491.86698,82105.31273,77844.07981,32682.0182,29215.16822,31976.0571,22223.11378,22099.2828,21867.27458,66978.79042,79568.07158,74984.43586,16561.8609,40693.39233,42481.67138,32219.60655,47680.26084,50921.64324,36233.30831,24431.36773,22013.83176,26737.70914,42392.82586,31024.39786,34984.95495,121965.4935,108222.8691,79256.30066,56408.00862,72951.3974,53670.9013,37603.95773,36753.34615,37720.70205,18061.73496,89109.03572,122389.4555,102655.093,66458.13007,54922.15886,54771.18642,25208.49788,28348.92683,27312.17671,40811.80392,39001.63438,43768.90615,232541.0367,156865.8755,153040.8105,56429.75418,55351.28149,50388.84215,23628.63211,25628.38785,0,16363.60369,14926.31673,11395.68121,6015.718077,9219.797944,8610.812571,3554.517554,2947.65011,1791.991479,11898.69434,13433.83048,12175.78637,3342.236511,17669.81663,13275.91562,13613.22175,7291.643127,8685.072437,12567.20931,15999.44708,14197.82955,15786.31196,6413.377808,8290.464909,7663.059451,9261.89945,14280.36615,12840.50175,12536.50067,12145.46807,16171.78313,15652.172,15233.9833,8057.562213,7203.978674,7403.907203,1796.939868,4455.85625,9334.15329,15568.28221,10155.63705
